what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1618996268250
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1618996290221
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1618996292571
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1618996342950
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1618996362990
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1618996379440
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1618996390290
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1618996447601
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1618996463390
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1618996692180
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1618996694490
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618996699630
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618996916536
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1618996930616
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1618996961637
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618996965961
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618996968662
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1618996971793
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618996984308
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618997017773
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1618997126568
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1618997143462
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618997163237
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618997182577
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1618997189059
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1618997200656
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1618997202808
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1618997204555
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618997220452
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618997224420
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618997290283
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618997300568
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1618997302629
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618997305688
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618997307448
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618997310190
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618997386262
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618997393533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618997395275
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1618997401109
started,bundle,com.altera.sbt4e.launch,13.1.0.162,"com.altera.sbt4e.launch",1618997401109
started,bundle,com.altera.debug.cdi.gdb.plugin,13.1.0.162,"com.altera.debug.cdi.gdb.plugin",1618997402573
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618997402784
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618997402908
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618997404823
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618997428686
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1618997428701
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1618997430448
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1618997438423
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618997443133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618997445031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618997452881
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618997454622
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618997460957
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618998041978
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1618998041998
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618998051788
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618998053648
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618998077228
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618998168469
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618998178988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618998182388
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618998188958
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618998189068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618998191739
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618998223878
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1618998223888
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1618998224818
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618998237608
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618998239668
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618998239738
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618998243258
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1618998246388
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618998246488
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1618998251948
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1618998251948
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.1.0.162,"com.altera.debug.cdi.gdb.plugin",1618998251948
stopped,bundle,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch",1618998251948
stopped,bundle,com.altera.sbtgui.ui,13.1.0.162,"com.altera.sbtgui.ui",1618998251948
stopped,bundle,com.altera.sbtgui.project,13.1.0.162,"com.altera.sbtgui.project",1618998251948
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1618998251948
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1618998251948
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1618998251948
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1618998251948
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1618998251948
stopped,bundle,com.altera.sbt4e.launch,13.1.0.162,"com.altera.sbt4e.launch",1618998251948
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1618998251958
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1618998251958
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1618998251958
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1618998251958
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1618998251958
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201202111925,"org.eclipse.cdt.gdb.ui",1618998251958
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1618998251958
stopped,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1618998251958
stopped,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1618998251958
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.traditional",1618998251958
stopped,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1618998251958
