what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1618992992445
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1618992992445
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1618992992445
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1618992992445
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1618992992445
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1618992992445
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1618992992445
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1618992992445
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1618992992445
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1618992992445
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1618992992445
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1618992992445
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1618992992445
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1618992992445
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1618992992445
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1618992992445
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1618992992445
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1618992992445
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1618992992455
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1618992992455
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1618992992455
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1618992992455
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1618992992455
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1618992992455
started,bundle,com.altera.sbtgui.integration,13.1.0.162,"com.altera.sbtgui.integration",1618992992455
started,bundle,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch",1618992992455
started,bundle,com.altera.sbtgui.project,13.1.0.162,"com.altera.sbtgui.project",1618992992455
started,bundle,com.altera.systemconsole,13.1.0.162,"com.altera.systemconsole",1618992992455
started,bundle,com.altera.systemconsole.designs.plugin,13.1.0.162,"com.altera.systemconsole.designs.plugin",1618992992455
started,bundle,com.altera.utilities,13.1.0.162,"com.altera.utilities",1618992992455
os,sysinfo,,,"win32",1618992992455
arch,sysinfo,,,"x86",1618992992455
ws,sysinfo,,,"win32",1618992992455
locale,sysinfo,,,"zh_CN",1618992992455
processors,sysinfo,,,"8",1618992992455
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1618992992455
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1618992992455
java.specification.name,sysinfo,,,"Java Platform API Specification",1618992992455
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1618992992455
java.specification.version,sysinfo,,,"1.6",1618992992455
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1618992992455
java.version,sysinfo,,,"1.6.0_23",1618992992455
java.vm.info,sysinfo,,,"mixed mode",1618992992455
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1618992992455
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1618992992455
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1618992992455
java.vm.specification.version,sysinfo,,,"1.0",1618992992455
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1618992992455
java.vm.version,sysinfo,,,"19.0-b09",1618992992455
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618992995315
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618992999055
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1618993001074
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1618993010464
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1618993012834
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618993051745
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618993080505
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618993082935
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618993139764
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1618993143034
started,bundle,com.altera.sbtgui.core,13.1.0.162,"com.altera.sbtgui.core",1618993143624
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1618993143654
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1618993145559
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1618993145594
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1618993145594
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618993147024
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1618993147096
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618993148904
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1618993154774
started,bundle,com.altera.sbt4e.launch,13.1.0.162,"com.altera.sbt4e.launch",1618993154774
started,bundle,com.altera.debug.cdi.gdb.plugin,13.1.0.162,"com.altera.debug.cdi.gdb.plugin",1618993156094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618993156244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618993156334
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618993157135
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618993184014
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1618993184026
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1618993191464
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1618993191464
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1618993191464
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618993191505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618993193975
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618993198302
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618993201324
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618993210024
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618993213424
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618993219940
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618993220014
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618993224949
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618993225194
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1618993225209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618993225264
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618993227174
opened,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1618993236060
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1618993236274
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1618993236279
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1618993250814
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1618993257674
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1618993260354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618993264274
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618993265914
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1618993266324
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1618993269355
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1618993269624
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1618993275964
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618993279824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618993286794
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618993289134
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618993290819
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1618993291074
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618993291144
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1618993291459
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1618993291459
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.1.0.162,"com.altera.debug.cdi.gdb.plugin",1618993291459
stopped,bundle,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch",1618993292461
stopped,bundle,com.altera.sbtgui.ui,13.1.0.162,"com.altera.sbtgui.ui",1618993292461
stopped,bundle,com.altera.sbtgui.project,13.1.0.162,"com.altera.sbtgui.project",1618993292461
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1618993292461
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1618993292461
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1618993292461
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1618993292461
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1618993292461
stopped,bundle,com.altera.sbt4e.launch,13.1.0.162,"com.altera.sbt4e.launch",1618993292461
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1618993292461
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1618993292461
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1618993292461
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1618993292461
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1618993292461
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201202111925,"org.eclipse.cdt.gdb.ui",1618993292464
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1618993292464
stopped,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1618993292464
stopped,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1618993292464
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.traditional",1618993292464
stopped,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1618993292464
stopped,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1618993292464
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201202152032,"org.eclipse.linuxtools.cdt.autotools.ui",1618993292464
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1618993292464
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1618993292484
stopped,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1618993292484
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1618993292484
stopped,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1618993292484
stopped,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1618993292484
stopped,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1618993292484
stopped,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1618993292484
stopped,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1618993292484
stopped,bundle,com.altera.sbtgui.flash.plugin,13.1.0.162,"com.altera.sbtgui.flash.plugin",1618993292484
stopped,bundle,com.altera.sbtgui.gprof,13.1.0.162,"com.altera.sbtgui.gprof",1618993292493
stopped,bundle,com.altera.sbtgui.core,13.1.0.162,"com.altera.sbtgui.core",1618993292493
stopped,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1618993292493
stopped,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1618993292493
stopped,bundle,org.eclipse.compare.win32,1.0.200.I20110510-0800,"org.eclipse.compare.win32",1618993292493
stopped,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1618993292493
stopped,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1618993292493
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1618993292493
